date,temp_dc_max,temp_dc_min,temp_dc_mean,precipitation_sum_mm,rain_sum_mm,snowfall_sum_cm,precipitation_hours,wind_speed_kmh_max,shortwave_radiation_mj_sum,et0_fao_evapotranspiration_mm,relative_humidity_%,dew_point_dc,pressure_sea_hpa,surface_pressure_hpa,plz_2d
2023-09-01,20.813,10.863,15.656751,0.1,0.1,0.0,1.0,15.111424,15.22,2.6747763,74.219154,10.704666,1013.91254,1008.53174,15
2023-09-02,21.413,11.563,16.748415,0.0,0.0,0.0,0.0,8.557102,14.13,2.5301306,75.72404,12.090083,1019.89166,1014.4995,15
2023-09-03,20.213001,15.162999,17.229666,0.0,0.0,0.0,0.0,15.856354,13.22,2.5643718,72.07871,11.885917,1025.5625,1020.14984,15
2023-09-04,24.263,12.412999,18.248417,0.0,0.0,0.0,0.0,8.913181,18.75,3.2476351,72.649475,12.879666,1028.3083,1022.8992,15
2023-09-05,26.163,15.363,20.333834,0.0,0.0,0.0,0.0,12.43434,18.36,3.6869497,68.98475,14.015083,1024.5583,1019.2072,15
2023-09-06,27.713001,14.212999,20.706753,0.0,0.0,0.0,0.0,10.661107,19.06,3.7422779,68.52225,14.0255,1023.16254,1017.825,15
2023-09-07,27.663,15.412999,21.279665,0.0,0.0,0.0,0.0,14.799459,18.92,4.2210283,64.36649,13.596333,1024.0499,1018.71857,15
2023-09-08,27.913,15.863,21.550499,0.0,0.0,0.0,0.0,11.966953,18.79,4.016573,65.485954,14.248416,1021.3042,1015.9919,15
2023-09-09,29.113,15.662999,21.94425,0.0,0.0,0.0,0.0,13.089354,18.62,4.1105595,63.225876,13.715083,1018.3333,1013.0433,15
2023-09-10,29.613,14.313,21.896334,0.0,0.0,0.0,0.0,9.726665,18.27,3.799687,64.14668,13.787999,1017.125,1011.8399,15
2023-09-11,29.463001,14.412999,22.32342,0.0,0.0,0.0,0.0,10.799999,18.01,3.602991,61.67575,13.881749,1014.25415,1008.99194,15
2023-09-12,29.413,15.962999,22.427584,0.6,0.6,0.0,1.0,11.200571,16.42,3.5396934,65.83869,15.2005005,1012.17084,1006.9214,15
2023-09-13,23.863,17.163,19.96925,0.6,0.6,0.0,4.0,22.751316,13.59,2.6387148,80.9975,16.4505,1012.69165,1007.39667,15
2023-09-14,19.963001,12.212999,16.358835,0.70000005,0.70000005,0.0,3.0,14.277983,15.71,2.7297585,71.21199,10.756749,1021.7375,1016.3288,15
2023-09-15,22.363,11.462999,16.940084,0.0,0.0,0.0,0.0,15.937878,14.82,3.053029,69.92098,10.977582,1022.22504,1016.8237,15
2023-09-16,25.013,13.162999,18.717167,0.0,0.0,0.0,0.0,14.84318,16.56,3.3513896,67.36032,12.327583,1017.69165,1012.347,15
2023-09-17,26.513,13.113,19.817167,0.0,0.0,0.0,0.0,10.990322,15.67,3.0255647,74.84899,14.673416,1015.5291,1010.2155,15
2023-09-18,27.263,17.363,21.362999,1.1,1.1,0.0,5.0,17.076298,12.16,3.1021469,71.444405,15.819249,1009.57916,1004.325,15
2023-09-19,20.963001,16.513,18.36925,0.1,0.1,0.0,1.0,23.4,13.4,3.291004,65.776085,11.173416,1009.51666,1004.20966,15
2023-09-20,24.263,15.563,19.1005,0.0,0.0,0.0,0.0,18.171976,13.96,3.4444,61.723454,11.454666,1010.7083,1005.4077,15
2023-09-21,27.463001,14.712999,20.552584,0.0,0.0,0.0,0.0,13.830749,15.38,3.462879,67.00854,13.7005,1004.0916,998.851,15
2023-09-22,19.713001,15.363,17.460917,2.9,2.9,0.0,9.0,15.986593,5.99,1.339715,82.6354,14.425499,1002.8459,997.5574,15
2023-09-23,18.113,12.813,15.14425,0.0,0.0,0.0,0.0,21.325253,11.53,2.359179,70.37626,9.523416,1012.4583,1007.0764,15
2023-09-24,18.913,10.263,14.5005,0.0,0.0,0.0,0.0,11.440979,13.77,2.186355,74.05979,9.64425,1025.5292,1020.06525,15
2023-09-25,21.163,9.813,15.323417,0.0,0.0,0.0,0.0,11.304229,12.92,2.2924964,76.29846,10.833833,1026.9458,1021.48926,15
2023-09-26,24.063,12.212999,17.862999,0.0,0.0,0.0,0.0,11.753876,13.63,2.4312322,81.62666,14.346333,1023.21246,1017.823,15
2023-09-27,25.813,12.462999,19.265083,0.0,0.0,0.0,0.0,11.592894,14.09,2.6098392,79.16384,15.183833,1020.70416,1015.3535,15
2023-09-28,25.613,14.962999,19.83175,0.0,0.0,0.0,0.0,13.324863,13.59,2.6644003,70.03896,13.923416,1017.53754,1012.2142,15
2023-09-29,23.213001,14.363,18.885916,0.0,0.0,0.0,0.0,14.973576,7.81,1.7084846,76.89477,14.604667,1017.0334,1011.6956,15
2023-09-30,19.113,12.613,16.002583,0.0,0.0,0.0,0.0,22.608458,11.83,2.2463858,74.85629,11.271333,1023.5625,1018.13745,15
2023-10-01,20.063,13.113,16.013,1.8,1.8,0.0,2.0,13.493999,8.71,2.034716,70.10941,10.358832,1023.7375,1018.3117,15
2023-10-02,24.763,13.313,18.544249,0.0,0.0,0.0,0.0,12.496718,11.11,2.3364894,71.702225,13.058833,1020.5916,1015.2287,15
2023-10-03,24.613,13.813,18.33592,9.0,9.0,0.0,8.0,26.208395,8.62,2.4622147,74.13131,13.329666,1012.66254,1007.33746,15
2023-10-04,16.763,12.212999,14.312999,0.6,0.6,0.0,5.0,28.082308,10.79,2.2342427,73.04831,9.440083,1022.8875,1017.4345,15
2023-10-05,17.263,11.912999,13.744251,1.8000001,1.8000001,0.0,3.0,29.427662,5.58,1.498862,79.40104,10.113,1021.7166,1016.2591,15
2023-10-06,18.263,11.013,14.39425,0.5,0.5,0.0,2.0,22.288042,7.11,1.7566518,80.536156,10.798416,1022.0916,1016.644,15
2023-10-07,17.763,13.513,16.44425,10.299999,10.299999,0.0,13.0,27.153164,2.28,1.467294,80.11956,12.915082,1015.37915,1010.00586,15
2023-10-08,14.412999,10.513,12.508835,3.1,3.1,0.0,7.0,14.021525,11.1,1.676589,73.637825,7.5296664,1023.39996,1017.91,15
2023-10-09,13.212999,9.613,10.763,6.2000003,6.2000003,0.0,8.0,10.1887,4.54,0.7795078,84.54524,8.196333,1019.20416,1013.70306,15
2023-10-10,16.863,10.613,13.975502,1.3000001,1.3000001,0.0,8.0,16.394829,5.54,0.97897536,89.186485,12.1505,1018.325,1012.8897,15
2023-10-11,23.313,14.613,18.731749,0.0,0.0,0.0,0.0,22.725668,9.86,3.0165012,65.459145,11.838,1012.0208,1006.70654,15
2023-10-12,19.663,12.462999,15.656751,5.5,5.5,0.0,7.0,20.991426,4.57,1.2741356,81.05027,12.298416,1012.30835,1006.9365,15
2023-10-13,21.363,12.263,16.935915,1.1,1.1,0.0,2.0,26.674032,5.09,1.6037021,83.9164,13.912999,1010.0417,1004.70483,15
2023-10-14,21.913,10.063,15.600498,3.8999999,3.8999999,0.0,4.0,29.01743,8.79,2.8034766,64.227425,8.671333,1005.5708,1000.23315,15
2023-10-15,10.712999,7.263,8.65675,0.2,0.2,0.0,2.0,27.038372,8.61,1.8482516,68.43127,3.14425,1014.5916,1009.0747,15
2023-10-16,10.263,4.713,7.1088333,0.3,0.3,0.0,3.0,18.374111,6.52,1.0286255,80.716805,3.9463332,1020.3459,1014.76685,15
2023-10-17,10.912999,2.863,6.3525834,0.0,0.0,0.0,0.0,7.342588,6.5,0.8808148,84.60064,3.65675,1021.6584,1016.0567,15
2023-10-18,11.912999,2.163,6.9754996,0.0,0.0,0.0,0.0,16.65754,10.21,1.4060102,80.023315,3.5046666,1015.4583,1009.90283,15
2023-10-19,8.412999,6.413,7.306751,3.5999997,3.5999997,0.0,13.0,18.844202,1.52,0.5493238,86.273895,5.1421666,1000.9458,995.477,15
2023-10-20,7.463,5.363,6.585918,8.6,8.6,0.0,16.0,26.654589,1.62,0.27761996,94.341774,5.740083,992.0625,986.62823,15
2023-10-21,18.513,6.613,11.498417,0.1,0.1,0.0,1.0,23.469128,7.49,1.2098931,86.953156,9.208833,997.0542,991.6856,15
2023-10-22,16.163,8.863,12.629666,4.7,4.7,0.0,9.0,16.1198,8.32,1.2897487,83.81657,9.837999,1007.8459,1002.4412,15
2023-10-23,15.462999,8.563,11.517166,0.7,0.7,0.0,4.0,13.276144,7.77,1.0274162,86.50556,9.235916,1014.25,1008.78986,15
2023-10-24,15.113,10.162999,11.935917,10.699999,10.699999,0.0,9.0,14.934577,3.7,0.6469743,91.21222,10.515082,1006.81665,1001.4047,15
2023-10-25,13.912999,8.662999,10.921332,0.4,0.4,0.0,2.0,13.138765,6.98,0.92245483,88.55121,9.008833,1001.57916,996.1762,15
2023-10-26,11.462999,8.513,9.954666,8.800002,8.800002,0.0,17.0,14.799459,1.98,0.38376302,93.88345,9.0005,994.8416,989.45685,15
2023-10-27,11.563,8.763,9.5255,6.7,6.7,0.0,12.0,10.685391,2.47,0.40566906,95.74042,8.858832,994.80835,989.4155,15
2023-10-28,12.363,8.863,10.069249,4.1,4.1,0.0,13.0,12.661564,3.77,0.54029566,93.09259,8.973416,999.73334,994.3242,15
2023-10-29,16.313,8.513,12.069251,11.4,11.4,0.0,12.0,23.828083,3.18,0.98160994,84.11314,9.34425,1000.8833,995.50555,15
2023-10-30,16.013,11.412999,13.223419,0.0,0.0,0.0,0.0,22.565422,6.17,1.2906859,78.89027,9.59425,1002.81665,997.45044,15
2023-10-31,13.462999,9.263,11.588,2.6999996,2.6999996,0.0,10.0,33.3792,4.23,1.011631,83.1579,8.73175,997.99585,992.6248,15
2023-11-01,14.363,7.713,10.587999,0.2,0.2,0.0,2.0,15.937878,5.17,0.80991846,83.75178,7.923416,1005.925,1000.492,15
2023-11-02,14.263,8.813,11.49425,4.3,4.3,0.0,5.0,20.945072,4.6,1.1104754,78.65837,7.8442497,993.73334,988.3833,15
2023-11-03,11.263,8.013,9.708833,0.5,0.5,0.0,1.0,14.05845,3.85,0.6929838,81.27355,6.6005,986.9792,981.63226,15
2023-11-04,11.063,6.913,9.115084,1.0,1.0,0.0,2.0,22.881958,6.08,1.5018988,69.51383,3.7734168,988.9375,983.56866,15
2023-11-05,12.462999,8.162999,10.013,2.8,2.8,0.0,7.0,27.56058,3.35,0.98533565,79.63543,6.6254997,981.1167,975.8072,15
2023-11-06,12.763,9.363,10.846333,1.1,1.1,0.0,4.0,29.644857,5.89,1.7717907,69.108345,5.3630004,998.8042,993.41486,15
2023-11-07,11.912999,7.463,9.333833,0.1,0.1,0.0,1.0,24.066206,5.89,1.1238226,78.567535,5.723417,1009.625,1004.14813,15
2023-11-08,10.863,6.563,8.006751,0.5,0.5,0.0,1.0,25.38702,3.65,0.7895434,82.38164,5.1400833,1012.05835,1006.5425,15
2023-11-09,12.162999,6.313,9.267166,0.2,0.2,0.0,1.0,21.261345,2.74,1.2540989,70.56569,4.1109166,1006.2,1000.74023,15
2023-11-10,11.113,5.563,8.406751,0.3,0.3,0.0,2.0,18.25026,5.26,0.8123746,83.12096,5.663,1000.7917,995.3448,15
2023-11-11,9.363,3.613,5.877583,0.2,0.2,0.0,2.0,11.91812,5.27,0.6317106,86.75179,3.7775834,1001.71246,996.21136,15
2023-11-12,8.013,3.663,5.7067494,0.4,0.4,0.0,4.0,13.797912,3.16,0.38761616,92.03593,4.5005,1006.78754,1001.2553,15
2023-11-13,9.263,1.713,5.329667,7.3,7.3,0.0,6.0,20.608229,4.82,0.5860491,87.923706,3.4359167,1006.8875,1001.3467,15
2023-11-14,12.863,9.113,10.863,0.5,0.5,0.0,2.0,33.58821,4.14,1.3555285,76.8596,6.9005,999.5208,994.1279,15
2023-11-15,9.462999,5.213,7.877583,3.3999999,3.3999999,0.0,9.0,23.143827,2.44,0.55923635,84.80983,5.44425,1007.7791,1002.28394,15
2023-11-16,8.863,3.363,6.5775833,7.399999,7.399999,0.0,9.0,22.476227,4.18,0.59821755,85.151825,4.208833,1011.8542,1006.3113,15
2023-11-17,5.913,1.413,3.8150837,0.0,0.0,0.0,0.0,24.1388,1.66,0.5165961,85.14628,1.5025834,1014.3625,1008.7507,15
2023-11-18,6.113,2.463,4.260917,0.0,0.0,0.0,0.0,15.778516,3.24,0.42534217,86.27188,2.1234167,1023.5291,1017.87573,15
2023-11-19,11.763,4.013,7.615083,5.0999994,5.0999994,0.0,15.0,22.702845,2.82,0.63805705,85.685005,5.3359165,1009.0625,1003.5546,15
2023-11-20,10.662999,8.462999,9.442166,21.400002,21.400002,0.0,22.0,17.533146,1.53,0.2881457,93.27834,8.40675,1006.0417,1000.5864,15
2023-11-21,8.363,0.61300004,4.315083,3.9999998,3.8999999,0.07,8.0,15.646544,1.16,0.31278387,88.316864,2.53175,1014.79584,1009.19116,15
2023-11-22,1.013,-3.537,-0.9474167,0.0,0.0,0.0,0.0,17.429354,4.87,0.49797392,76.08451,-4.6786666,1028.0625,1022.27563,15
2023-11-23,11.162999,-0.33699998,7.0629997,6.1,6.0000005,0.07,8.0,38.332817,0.94,0.9165253,79.15317,3.6796665,1011.87915,1006.3443,15
2023-11-24,8.313,1.213,4.2150836,3.6,1.8000001,1.26,12.0,30.489683,3.94,0.73364407,81.935005,1.3546667,998.62915,993.11224,15
2023-11-25,3.313,-0.587,1.0713334,1.3000001,0.29999995,0.7,5.0,20.46941,3.57,0.40960684,86.10586,-1.012,1003.14996,997.54486,15
2023-11-26,0.963,-2.587,-0.8661666,0.0,0.0,0.0,0.0,15.7908325,4.29,0.3887474,82.05248,-3.61825,1011.7791,1006.0857,15
2023-11-27,1.763,-1.337,0.42966667,2.9,0.4,1.75,9.0,18.057508,0.7,0.17639293,90.76081,-0.90783334,1006.72504,1001.08673,15
2023-11-28,0.013,-7.037,-1.8432499,4.4,0.0,3.08,12.0,20.268991,2.4,0.31534442,85.70386,-3.9453332,1000.91254,995.2597,15
2023-11-29,1.063,-5.837,-1.1307501,1.2,0.0,0.84000003,6.0,22.086521,2.1,0.44589433,81.9043,-3.8995,1002.7292,997.0809,15
2023-11-30,-0.487,-5.437,-2.9224167,0.0,0.0,0.0,0.0,18.25026,3.41,0.25047222,89.62106,-4.403667,1003.9917,998.2991,15
2023-12-01,-2.787,-8.387,-5.9390836,0.0,0.0,0.0,0.0,10.163227,3.68,0.1972522,90.542755,-7.2495003,1006.625,1000.8533,15
2023-12-02,-1.987,-5.037,-3.7099164,0.0,0.0,0.0,0.0,14.658676,1.76,0.1510709,93.42737,-4.6265836,1010.7708,1005.02325,15
2023-12-03,-0.787,-4.187,-2.4286666,0.2,0.0,0.14,2.0,12.849528,3.4,0.2561003,88.350006,-4.1245,1020.3416,1014.56696,15
2023-12-04,-0.43699998,-4.687,-2.68075,0.0,0.0,0.0,0.0,17.477621,2.32,0.31623727,84.82024,-4.932833,1018.52496,1012.7551,15
2023-12-05,0.013,-2.937,-1.1120001,0.6,0.0,0.42000002,4.0,16.923828,1.33,0.31066385,83.88463,-3.4974167,1010.375,1004.6843,15
2023-12-06,1.113,-0.43699998,0.33383337,1.9000002,1.1,0.56,10.0,13.584932,0.71,0.13805544,93.742645,-0.562,1012.2834,1006.61206,15
2023-12-07,1.463,-0.287,0.34008336,0.0,0.0,0.0,0.0,7.42159,1.04,0.1394555,96.97839,-0.08699999,1019.70416,1013.99146,15
2023-12-08,1.413,-0.937,0.30675003,1.6,0.19999999,0.97999996,4.0,20.018072,2.15,0.2302799,92.305145,-0.8203333,1015.0208,1009.33356,15
2023-12-09,4.963,0.763,2.3775833,0.1,0.1,0.0,1.0,18.998316,2.67,0.22409034,94.27676,1.5463333,1010.81665,1005.1953,15
2023-12-10,7.163,1.213,4.873417,7.799999,7.399999,0.28,17.0,24.826954,0.95,0.28820163,91.25907,3.5463333,1002.5083,996.983,15
2023-12-11,8.962999,5.313,7.2400837,18.099998,18.099998,0.0,16.0,28.227304,1.71,0.34478012,89.914276,5.690083,998.3667,992.9106,15
2023-12-12,7.213,3.013,5.804667,1.2,1.2,0.0,9.0,24.482647,1.85,0.2464057,93.607666,4.8421664,1006.1042,1000.5776,15
2023-12-13,5.413,2.713,4.360917,8.5,8.5,0.0,10.0,15.646544,1.02,0.15339445,96.43399,3.8421667,1000.7,995.1746,15
2023-12-14,4.113,1.613,3.13175,0.8000001,0.8000001,0.0,5.0,12.261157,0.56,0.1483661,95.25842,2.44425,1013.4583,1007.83765,15
2023-12-15,5.363,0.063,2.8025835,0.3,0.3,0.0,3.0,14.264361,1.15,0.15983447,95.68232,2.1734166,1030.2416,1024.5211,15
2023-12-16,8.113,4.863,6.725502,0.1,0.1,0.0,1.0,20.724247,2.9,0.5122437,86.75973,4.6046667,1035.3334,1029.6649,15
2023-12-17,9.513,5.713,7.8629994,0.0,0.0,0.0,0.0,21.41319,1.42,0.4984393,85.565,5.583833,1033.1167,1027.4833,15
2023-12-18,7.563,4.313,5.8984165,0.0,0.0,0.0,0.0,20.966715,1.02,0.52124137,82.8037,3.1900835,1028.3833,1022.7363,15
2023-12-19,7.163,4.713,6.433834,6.3,6.3,0.0,11.0,19.652176,0.52,0.62510335,79.66611,3.0525835,1017.7834,1012.20526,15
2023-12-20,6.363,4.113,5.4025836,6.299999,6.299999,0.0,17.0,31.355152,1.41,0.32170922,90.70511,3.9900835,1007.93335,1002.38885,15
2023-12-21,8.813,4.363,6.7984176,17.300001,17.2,0.07,20.0,34.569374,0.45,0.3835364,89.88816,5.2505,990.47504,985.0534,15
2023-12-22,4.363,1.913,3.1046667,1.0,0.7,0.21000001,6.0,36.457886,3.43,0.8320686,78.69618,-0.27033332,988.99585,983.5103,15
2023-12-23,3.113,0.61300004,1.8379998,5.1,2.6999996,1.6800002,18.0,31.575506,0.81,0.31516147,88.502525,0.07758335,999.1958,993.62836,15
2023-12-24,10.712999,0.963,6.66925,13.1,11.7,0.98,22.0,27.558228,0.45,0.28538272,93.412964,5.658833,999.96246,994.4856,15
2023-12-25,10.863,8.313,9.785916,4.3999996,4.3999996,0.0,12.0,30.29566,2.22,0.6345844,85.96128,7.5234165,1001.2625,995.83966,15
2023-12-26,10.363,5.513,8.80675,9.9,9.9,0.0,13.0,28.496904,3.22,0.74020284,83.85763,6.1713333,1006.54584,1001.0754,15
2023-12-27,5.263,1.713,3.8755,0.0,0.0,0.0,0.0,20.880001,3.39,0.42443746,84.71449,1.5150833,1019.92084,1014.2795,15
2023-12-28,10.063,4.963,8.154666,0.0,0.0,0.0,0.0,24.985659,3.26,1.3255724,69.29253,2.75675,1012.01666,1006.5039,15
2023-12-29,10.763,7.363,8.988,4.8,4.8,0.0,4.0,27.887802,2.43,1.1416898,75.86336,4.9255,1007.6875,1002.21454,15
2023-12-30,8.912999,4.413,6.6005,1.9,1.9,0.0,9.0,27.645092,3.0,0.60501057,82.43335,3.788,1010.25,1004.7163,15
2023-12-31,8.013,3.363,5.823416,0.1,0.1,0.0,1.0,16.171976,2.22,0.47159675,84.329155,3.3421667,1008.1958,1002.65796,15
2024-01-01,7.663,3.813,5.6734166,1.9000001,1.9000001,0.0,6.0,17.654688,2.74,0.54542774,81.78286,2.7734165,1005.5291,1000.0031,15
2024-01-02,7.463,2.713,4.6817493,7.700001,7.700001,0.0,15.0,18.35647,0.6,0.15964566,92.65384,3.5921667,1000.8958,995.37555,15
2024-01-03,11.212999,7.363,9.110917,7.1000004,7.1000004,0.0,7.0,26.064596,2.0,0.8909901,79.97924,5.785917,990.17084,984.79535,15
2024-01-04,7.463,-2.037,4.3442507,2.5999994,2.5999994,0.0,16.0,31.698402,1.1,0.30159178,89.45856,2.7525835,996.6375,991.1333,15
2024-01-05,1.263,-1.237,0.7359167,5.1,2.0,2.17,13.0,16.700275,0.55,0.1359614,92.761475,-0.30991665,1006.0542,1000.426,15
2024-01-06,1.463,-1.387,-0.1078333,0.2,0.1,0.07,2.0,17.555307,1.04,0.23227572,90.034386,-1.5703334,1010.28754,1004.61816,15
2024-01-07,-1.137,-6.587,-2.6765833,0.2,0.0,0.14,2.0,19.803272,2.17,0.5493508,72.999985,-6.870333,1022.27496,1016.48395,15
2024-01-08,-4.037,-9.237,-6.9099164,0.0,0.0,0.0,0.0,19.35314,4.26,0.56765825,65.59,-12.339084,1032.7626,1026.8195,15
2024-01-09,-4.737,-10.337001,-7.834917,0.0,0.0,0.0,0.0,11.966953,4.3,0.4362926,63.519726,-13.666167,1037.8959,1031.9023,15
2024-01-10,-2.137,-8.937,-6.478667,0.0,0.0,0.0,0.0,10.308831,4.34,0.45988977,64.40453,-12.312,1034.3458,1028.403,15
2024-01-11,-0.387,-7.787,-3.7849166,0.0,0.0,0.0,0.0,15.94601,1.41,0.17109127,92.56489,-4.8203335,1030.7875,1024.924,15
2024-01-12,0.363,-1.737,-0.54325,0.0,0.0,0.0,0.0,16.343367,1.43,0.16376908,95.128456,-1.23075,1028.775,1022.99274,15
2024-01-13,2.263,0.513,1.5755,1.3000002,1.3000002,0.0,10.0,26.987997,0.74,0.20052363,93.30344,0.60675,1016.5208,1010.8514,15
2024-01-14,2.863,1.163,1.7817496,4.9999995,4.0999994,0.63,16.0,25.764534,1.45,0.210962,93.38766,0.8234167,1003.3,997.70856,15
2024-01-15,2.313,-0.537,1.16925,2.8999994,0.29999998,1.8200004,15.0,32.04202,2.25,0.55409664,82.40989,-1.5265833,994.1125,988.5598,15
2024-01-16,1.013,-2.387,-0.9182501,3.7999997,0.0,2.6599998,7.0,19.33639,2.94,0.36072493,84.82267,-3.2078333,1004.7166,999.06195,15
2024-01-17,-0.33699998,-4.537,-2.6453333,3.1,0.0,2.17,6.0,13.358861,3.39,0.31230965,85.834236,-4.737,997.56665,991.9162,15
2024-01-18,-0.187,-5.087,-2.8661668,1.0,0.0,0.7,4.0,12.641076,2.85,0.23347867,90.01321,-4.287,996.075,990.4285,15
2024-01-19,1.363,-5.237,-1.9265836,0.0,0.0,0.0,0.0,21.09305,4.71,0.50429285,82.16635,-4.5995,1013.92084,1008.19293,15
2024-01-20,2.763,-2.537,0.06508333,0.0,0.0,0.0,0.0,24.18707,4.04,0.5659295,81.94526,-2.6849167,1025.1666,1019.4174,15
2024-01-21,3.063,-5.137,-1.4328336,0.0,0.0,0.0,0.0,25.60053,3.09,0.79881155,68.33195,-6.737,1026.2084,1020.4209,15
2024-01-22,9.113,1.113,5.8400826,2.0,2.0,0.0,5.0,32.17522,1.71,0.91072977,78.73704,2.3859167,1011.5959,1006.03925,15
2024-01-23,7.513,2.663,4.781751,0.3,0.3,0.0,3.0,28.639803,3.36,0.65281385,83.40195,2.1629999,1017.99585,1012.38336,15
2024-01-24,10.513,4.313,8.06925,6.9999995,6.9999995,0.0,14.0,41.140926,3.92,1.098998,80.92673,4.9213333,1011.44165,1005.9302,15
2024-01-25,8.263,5.213,6.4567504,0.3,0.3,0.0,3.0,34.08042,4.27,1.0868589,76.87527,2.6609166,1020.8125,1015.2182,15
2024-01-26,9.162999,1.913,5.1005,2.2999997,2.2999997,0.0,6.0,32.2396,1.95,0.52490187,87.15101,3.1025832,1021.2375,1015.6131,15
2024-01-27,6.813,1.963,4.2442503,0.0,0.0,0.0,0.0,26.807312,2.81,0.64621395,82.55998,1.4984168,1030.6208,1024.9279,15
2024-01-28,6.813,-2.087,1.6630001,0.0,0.0,0.0,0.0,14.33234,5.91,0.57588005,86.85999,-0.37658334,1035.35,1029.5768,15
2024-01-29,8.662999,-0.087,3.4025834,0.0,0.0,0.0,0.0,14.759999,5.7,0.96009445,70.90194,-1.5370001,1030.5167,1024.8063,15
2024-01-30,8.763,1.863,4.7755003,0.0,0.0,0.0,0.0,14.264361,4.57,0.7839577,76.766174,0.95675,1028.9667,1023.2932,15
2024-01-31,7.513,2.113,5.417167,0.0,0.0,0.0,0.0,19.45333,2.44,0.5909774,81.41415,2.4484167,1029.7417,1024.0774,15
2023-09-01,19.285,9.985001,14.876666,1.3000001,1.3000001,0.0,5.0,8.759178,9.28,1.5772871,88.224915,12.882916,1013.22504,1003.06976,48
2023-09-02,22.335,12.535001,17.062086,1.2,1.2,0.0,2.0,12.031756,14.35,2.4567363,87.46647,14.793334,1020.1541,1010.0059,48
2023-09-03,21.885,12.035001,16.86,0.0,0.0,0.0,0.0,9.793059,18.28,3.1106634,78.31321,12.764168,1027.4125,1017.185,48
2023-09-04,24.585,11.685,17.916246,0.0,0.0,0.0,0.0,13.441071,19.23,3.529261,75.26458,13.026668,1026.35,1016.16846,48
2023-09-05,28.535,14.985001,21.464167,0.0,0.0,0.0,0.0,12.224107,19.13,3.9988062,68.16261,15.045417,1020.75,1010.7451,48
2023-09-06,28.885,15.435,21.837082,0.0,0.0,0.0,0.0,11.928989,19.09,4.008231,67.507454,15.009999,1020.57916,1010.5887,48
2023-09-07,28.585,15.585,21.88083,0.0,0.0,0.0,0.0,14.332341,19.16,4.278009,65.06657,14.662084,1020.0208,1010.03754,48
2023-09-08,29.285,15.185,22.374582,0.0,0.0,0.0,0.0,10.483357,18.86,3.7926767,68.11744,15.764167,1017.75415,1007.8091,48
2023-09-09,28.685,15.035001,21.385002,0.0,0.0,0.0,0.0,9.47012,18.42,3.5792618,75.8422,16.468332,1016.82916,1006.8601,48
2023-09-10,29.385,14.785001,21.90375,0.0,0.0,0.0,0.0,8.905908,17.07,3.267072,78.40702,17.420416,1017.56665,1007.60736,48
2023-09-11,29.234999,16.435,22.864164,0.0,0.0,0.0,0.0,14.291592,17.32,3.6679866,72.39118,17.185,1013.6042,1003.7166,48
2023-09-12,23.935,16.635,20.14958,10.499999,10.499999,0.0,12.0,10.195057,13.11,2.3500328,85.36581,17.457916,1012.825,1002.8558,48
2023-09-13,18.835,14.185,17.1975,10.499999,10.499999,0.0,14.0,18.057508,10.4,1.788841,85.06153,14.5225,1016.37085,1006.26587,48
2023-09-14,19.234999,10.735001,15.034999,0.0,0.0,0.0,0.0,9.72,14.5,2.4095445,69.48364,9.22875,1022.89166,1012.6455,48
2023-09-15,21.185,8.435,14.957916,0.0,0.0,0.0,0.0,9.19939,17.02,2.7875602,74.771065,10.1475,1019.0625,1008.8498,48
2023-09-16,24.885,13.135,18.816248,0.0,0.0,0.0,0.0,11.113451,15.19,2.6947558,76.51755,14.343333,1014.58746,1004.5539,48
2023-09-17,24.835,16.185,19.839167,10.000001,10.000001,0.0,9.0,15.617529,12.31,2.3061905,84.29069,16.918333,1012.95,1002.96857,48
2023-09-18,22.635,18.234999,19.9975,0.5,0.5,0.0,4.0,29.598919,10.86,2.7149816,75.3679,15.337083,1005.56665,995.6641,48
2023-09-19,18.935,13.585,16.653746,0.0,0.0,0.0,0.0,32.33794,9.57,2.9533033,67.99195,10.6225,1009.2417,999.1888,48
2023-09-20,21.885,15.835,18.597498,0.2,0.2,0.0,2.0,28.467327,10.46,2.8740575,69.68465,12.86625,1007.54584,997.5761,48
2023-09-21,22.835,15.785001,19.078749,6.5,6.5,0.0,8.0,22.545315,8.22,2.56508,72.52298,13.799583,999.17084,989.30035,48
2023-09-22,17.734999,11.735001,14.67875,2.6,2.6,0.0,7.0,21.479664,12.6,2.1073334,80.36446,11.076667,1001.375,991.33234,48
2023-09-23,16.085,10.135,12.776666,2.7,2.7,0.0,8.0,22.728518,10.18,1.5805011,85.575745,10.299584,1013.2083,1002.98,48
2023-09-24,19.035,9.035001,13.643333,0.0,0.0,0.0,0.0,13.53236,15.36,2.4709094,78.36737,9.539166,1024.7042,1014.38965,48
2023-09-25,20.685,11.085,14.8620825,0.0,0.0,0.0,0.0,12.783802,13.58,2.5111375,70.47881,9.270417,1023.14996,1012.89435,48
2023-09-26,22.335,9.385,15.1120825,0.0,0.0,0.0,0.0,8.647496,13.28,2.2814112,79.82552,11.326667,1021.25,1011.021,48
2023-09-27,22.835,10.835,16.864164,0.0,0.0,0.0,0.0,12.43434,11.66,2.060243,82.02186,13.570416,1019.0208,1008.8763,48
